fips,state,county,lessThanHighSchoolProp
54037,WV,Jefferson County,0.096079265
54039,WV,Kanawha County,0.097194701
54041,WV,Lewis County,0.125614553
54043,WV,Lincoln County,0.190131219
54045,WV,Logan County,0.196721311
54047,WV,McDowell County,0.254139015
54049,WV,Marion County,0.088506787
54051,WV,Marshall County,0.073335379
54053,WV,Mason County,0.134653678
54055,WV,Mercer County,0.146303962
54057,WV,Mineral County,0.064567495
54059,WV,Mingo County,0.242434946
54061,WV,Monongalia County,0.067088512
54063,WV,Monroe County,0.115720524
54065,WV,Morgan County,0.105657752
54067,WV,Nicholas County,0.112281279
54069,WV,Ohio County,0.070241844
54071,WV,Pendleton County,0.169859515
54073,WV,Pleasants County,0.108214992
54075,WV,Pocahontas County,0.174844619
54077,WV,Preston County,0.129779066
54079,WV,Putnam County,0.075292434
54081,WV,Raleigh County,0.134663202
54083,WV,Randolph County,0.115067029
54085,WV,Ritchie County,0.185558884
54087,WV,Roane County,0.197260274
54089,WV,Summers County,0.156306069
54091,WV,Taylor County,0.114872544
54093,WV,Tucker County,0.122634508
54095,WV,Tyler County,0.098212848
54097,WV,Upshur County,0.13106056
54099,WV,Wayne County,0.182772886
54101,WV,Webster County,0.212538979
54103,WV,Wetzel County,0.110615268
54105,WV,Wirt County,0.181466185
54107,WV,Wood County,0.093208152
54109,WV,Wyoming County,0.22568515
55000,WI,Wisconsin,0.070828528
55001,WI,Adams County,0.121442471
55003,WI,Ashland County,0.062250091
55005,WI,Barron County,0.094769957
55007,WI,Bayfield County,0.045720318
55009,WI,Brown County,0.076222606
55011,WI,Buffalo County,0.084422938
55013,WI,Burnett County,0.073255999
55015,WI,Calumet County,0.052115454
55017,WI,Chippewa County,0.07281252
55019,WI,Clark County,0.171893148
55021,WI,Columbia County,0.060062009
55023,WI,Crawford County,0.076765609
55025,WI,Dane County,0.039242065
55027,WI,Dodge County,0.080123243
55029,WI,Door County,0.045060659
55031,WI,Douglas County,0.057577868
55033,WI,Dunn County,0.059874856
55035,WI,Eau Claire County,0.044794189
55037,WI,Florence County,0.082985241
55039,WI,Fond du Lac County,0.077760947
55041,WI,Forest County,0.100438
55043,WI,Grant County,0.076961011
55045,WI,Green County,0.071696967
55047,WI,Green Lake County,0.09385742
55049,WI,Iowa County,0.04159694
55051,WI,Iron County,0.042824789
55053,WI,Jackson County,0.094857143
55055,WI,Jefferson County,0.075216012
55057,WI,Juneau County,0.096612425
55059,WI,Kenosha County,0.086514463
55061,WI,Kewaunee County,0.060705496
55063,WI,La Crosse County,0.043410553
55065,WI,Lafayette County,0.084574046
55067,WI,Langlade County,0.099375833
55069,WI,Lincoln County,0.073729454
55071,WI,Manitowoc County,0.07366492
55073,WI,Marathon County,0.071507784
55075,WI,Marinette County,0.085555484
55077,WI,Marquette County,0.084715026
55078,WI,Menominee County,0.052263374
55079,WI,Milwaukee County,0.108336609
55081,WI,Monroe County,0.092714166
55083,WI,Oconto County,0.078268812
55085,WI,Oneida County,0.053334729
55087,WI,Outagamie County,0.056947449
55089,WI,Ozaukee County,0.026369551
55091,WI,Pepin County,0.07638495
55093,WI,Pierce County,0.048853702
55095,WI,Polk County,0.061617932
55097,WI,Portage County,0.052170669
55099,WI,Price County,0.07556391
55101,WI,Racine County,0.082859596
55103,WI,Richland County,0.088192182
55105,WI,Rock County,0.079661548
55107,WI,Rusk County,0.106880557
55109,WI,St. Croix County,0.036969697
55111,WI,Sauk County,0.082235258
55113,WI,Sawyer County,0.066087613
55115,WI,Shawano County,0.075257767
55117,WI,Sheboygan County,0.06060532
55119,WI,Taylor County,0.110455069
55121,WI,Trempealeau County,0.082717302
55123,WI,Vernon County,0.09573073
55125,WI,Vilas County,0.048870913
55127,WI,Walworth County,0.083696957
55129,WI,Washburn County,0.071732328
55131,WI,Washington County,0.049828552
55133,WI,Waukesha County,0.036028242
55135,WI,Waupaca County,0.069859005
55137,WI,Waushara County,0.110036536
55139,WI,Winnebago County,0.063765514
55141,WI,Wood County,0.066554323
56000,WY,Wyoming,0.062622705
56001,WY,Albany County,0.041294748
56003,WY,Big Horn County,0.112727733
56005,WY,Campbell County,0.075640814
56007,WY,Carbon County,0.099930397
56009,WY,Converse County,0.066645476
56011,WY,Crook County,0.071968191
56013,WY,Fremont County,0.076975684
56015,WY,Goshen County,0.068617558
56017,WY,Hot Springs County,0.041728763
56019,WY,Johnson County,0.046184407
56021,WY,Laramie County,0.060132415
56023,WY,Lincoln County,0.064943107
56025,WY,Natrona County,0.060153016
56027,WY,Niobrara County,0.078278901
56029,WY,Park County,0.046353899
56031,WY,Platte County,0.082866232
56033,WY,Sheridan County,0.041943215
56035,WY,Sublette County,0.04966399
56037,WY,Sweetwater County,0.07294363
56039,WY,Teton County,0.039696472
56041,WY,Uinta County,0.064308925
56043,WY,Washakie County,0.059007929
56045,WY,Weston County,0.071136549
72000,PR,Puerto Rico,0.216396733
72001,PR,Adjuntas Municipio,0.348747888
72003,PR,Aguada Municipio,0.335443929
72005,PR,Aguadilla Municipio,0.248688877
72007,PR,Aguas Buenas Municipio,0.259221772
72009,PR,Aibonito Municipio,0.208312635
72011,PR,Añasco Municipio,0.28830244
72013,PR,Arecibo Municipio,0.220366371
72015,PR,Arroyo Municipio,0.234230299
72017,PR,Barceloneta Municipio,0.255679396
72019,PR,Barranquitas Municipio,0.247686117
72021,PR,Bayamón Municipio,0.175422173
72023,PR,Cabo Rojo Municipio,0.261319681
72025,PR,Caguas Municipio,0.165069439
72027,PR,Camuy Municipio,0.274266506
72029,PR,Canóvanas Municipio,0.222640275
72031,PR,Carolina Municipio,0.129691253
72033,PR,Cataño Municipio,0.231416716
72035,PR,Cayey Municipio,0.224803941
72037,PR,Ceiba Municipio,0.248163072
72039,PR,Ciales Municipio,0.329058795
72041,PR,Cidra Municipio,0.222996395
72043,PR,Coamo Municipio,0.192654166
72045,PR,Comerío Municipio,0.277647232
72047,PR,Corozal Municipio,0.275185276
72049,PR,Culebra Municipio,0.184042553
72051,PR,Dorado Municipio,0.177858795
72053,PR,Fajardo Municipio,0.169326469
72054,PR,Florida Municipio,0.215681455
72055,PR,Guánica Municipio,0.29774901
72057,PR,Guayama Municipio,0.213986805
72059,PR,Guayanilla Municipio,0.229372041
72061,PR,Guaynabo Municipio,0.142598302
72063,PR,Gurabo Municipio,0.182759671
72065,PR,Hatillo Municipio,0.236096574
72067,PR,Hormigueros Municipio,0.205014626
72069,PR,Humacao Municipio,0.210126314
72071,PR,Isabela Municipio,0.260773411
72073,PR,Jayuya Municipio,0.205261636
72075,PR,Juana Díaz Municipio,0.225514679
72077,PR,Juncos Municipio,0.240790827
72079,PR,Lajas Municipio,0.329424935
72081,PR,Lares Municipio,0.329395817
72083,PR,Las Marías Municipio,0.365766931
72085,PR,Las Piedras Municipio,0.197145754
72087,PR,Loíza Municipio,0.240296605
72089,PR,Luquillo Municipio,0.218846391
72091,PR,Manatí Municipio,0.245869065
72093,PR,Maricao Municipio,0.411735206
72095,PR,Maunabo Municipio,0.263707243
72097,PR,Mayagüez Municipio,0.277497618
72099,PR,Moca Municipio,0.298101763
72101,PR,Morovis Municipio,0.26102009
72103,PR,Naguabo Municipio,0.231898948
72105,PR,Naranjito Municipio,0.287238603
72107,PR,Orocovis Municipio,0.298159995
72109,PR,Patillas Municipio,0.224444076
72111,PR,Peñuelas Municipio,0.257998877
72113,PR,Ponce Municipio,0.218820782
72115,PR,Quebradillas Municipio,0.254686415
72117,PR,Rincón Municipio,0.268608974
72119,PR,Río Grande Municipio,0.22231819
72121,PR,Sabana Grande Municipio,0.24685978
72123,PR,Salinas Municipio,0.231919389
72125,PR,San Germán Municipio,0.290350535
72127,PR,San Juan Municipio,0.164288163
72129,PR,San Lorenzo Municipio,0.276856369
72131,PR,San Sebastián Municipio,0.305172593
72133,PR,Santa Isabel Municipio,0.161256471
72135,PR,Toa Alta Municipio,0.165527762
72137,PR,Toa Baja Municipio,0.181497893
72139,PR,Trujillo Alto Municipio,0.145827844
72141,PR,Utuado Municipio,0.264617153
72143,PR,Vega Alta Municipio,0.246049661
72145,PR,Vega Baja Municipio,0.238847396
72147,PR,Vieques Municipio,0.270184255
72149,PR,Villalba Municipio,0.214455969
72151,PR,Yabucoa Municipio,0.268708682
72153,PR,Yauco Municipio,0.221503449
